9999.79 0.040713426 0.17763944 0.040053871 0.17850138 0.40674999 
9999.7998 0.040713426 0.17763944 0.040053871 0.17850138 0.40674999 
9999.8096 0.040713426 0.17763944 0.040053871 0.17850138 0.40674999 
9999.8203 0.040713426 0.17763944 0.040053871 0.17850138 0.40674999 
9999.8301 0.040713426 0.17763944 0.040053871 0.17850138 0.40674999 
9999.8398 0.040713426 0.17763944 0.040053871 0.17850138 0.40674999 
9999.8496 0.040713426 0.17763944 0.040053871 0.17850138 0.40674999 
9999.8604 0.040713426 0.17763944 0.040053871 0.17850138 0.40674999 
9999.8701 0.040713426 0.17763944 0.040053871 0.17850138 0.40674999 
9999.8799 0.040713426 0.17763944 0.040053871 0.17850138 0.40674999 
9999.8896 0.040713426 0.17763944 0.040053871 0.17850138 0.40674999 
9999.9004 0.040713426 0.17763944 0.040053871 0.17850138 0.40674999 
9999.9102 0.040713426 0.17763944 0.040053871 0.17850138 0.40674999 
9999.9199 0.040713426 0.17763944 0.040053871 0.17850138 0.40674999 
9999.9297 0.040713426 0.17763944 0.040053871 0.17850138 0.40674999 
9999.9404 0.040713426 0.17763944 0.040053871 0.17850138 0.40674999 
9999.9502 0.040713426 0.17763944 0.040053871 0.17850138 0.40674999 
9999.96 0.040713426 0.17763944 0.040053871 0.17850138 0.40674999 
9999.9697 0.040713426 0.17763944 0.040053871 0.17850138 0.40674999 
9999.9805 0.040713426 0.17763944 0.040053871 0.17850138 0.40674999 
9999.9902 0.040713426 0.17763944 0.040053871 0.17850138 0.40674999 
10000 0.040713426 0.17763944 0.040053871 0.17850138 0.40674999 
9999 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.0098 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.0195 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.0303 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.04 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.0498 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.0596 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.0703 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.0801 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.0898 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.0996 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.1104 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.1201 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.1299 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.1396 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.1504 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.1602 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.1699 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.1797 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.1904 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.2002 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.21 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.2197 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.2305 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.2402 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.25 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.2598 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.2695 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.2803 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.29 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.2998 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.3096 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.3203 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.3301 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.3398 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.3496 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.3604 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.3701 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.3799 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.3896 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.4004 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.4102 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.4199 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.4297 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.4404 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.4502 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.46 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.4697 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.4805 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.4902 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.5 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.5098 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.5195 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.5303 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.54 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.5498 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.5596 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.5703 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.5801 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.5898 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.5996 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.6104 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.6201 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.6299 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.6396 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.6504 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.6602 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.6699 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.6797 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.6904 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.7002 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.71 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.7197 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.7305 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.7402 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.75 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.7598 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.7695 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.7803 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.79 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.7998 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.8096 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.8203 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.8301 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.8398 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.8496 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.8604 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.8701 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.8799 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.8896 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.9004 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.9102 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.9199 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.9297 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.9404 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.9502 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.96 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.9697 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.9805 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999.9902 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
10000 0.040713426 0.16089322 0.040102411 0.16151941 0.42399999 
9999 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.0098 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.0195 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.0303 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.04 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.0498 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.0596 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.0703 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.0801 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.0898 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.0996 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.1104 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.1201 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.1299 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.1396 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.1504 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.1602 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.1699 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.1797 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.1904 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.2002 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.21 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.2197 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.2305 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.2402 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.25 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.2598 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.2695 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.2803 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.29 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.2998 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.3096 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.3203 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.3301 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.3398 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.3496 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.3604 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.3701 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.3799 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.3896 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.4004 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.4102 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.4199 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.4297 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.4404 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.4502 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.46 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.4697 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.4805 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.4902 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.5 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.5098 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.5195 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.5303 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.54 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.5498 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.5596 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.5703 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.5801 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.5898 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.5996 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.6104 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.6201 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.6299 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.6396 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.6504 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.6602 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.6699 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.6797 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.6904 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.7002 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.71 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.7197 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.7305 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.7402 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.75 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.7598 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.7695 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.7803 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.79 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.7998 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.8096 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.8203 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.8301 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.8398 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.8496 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.8604 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.8701 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.8799 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.8896 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.9004 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.9102 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.9199 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.9297 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.9404 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.9502 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.96 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.9697 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.9805 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999.9902 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
10000 0.040713426 0.14474687 0.040086202 0.14521928 0.44125 
9999 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.0098 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.0195 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.0303 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.04 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.0498 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.0596 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.0703 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.0801 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.0898 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.0996 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.1104 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.1201 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.1299 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.1396 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.1504 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.1602 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.1699 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.1797 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.1904 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.2002 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.21 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.2197 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.2305 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.2402 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.25 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.2598 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.2695 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.2803 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.29 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.2998 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.3096 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.3203 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.3301 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.3398 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.3496 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.3604 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.3701 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.3799 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.3896 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.4004 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.4102 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.4199 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.4297 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.4404 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.4502 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.46 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.4697 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.4805 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.4902 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.5 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.5098 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.5195 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.5303 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.54 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.5498 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.5596 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.5703 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.5801 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.5898 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.5996 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.6104 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.6201 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.6299 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.6396 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.6504 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.6602 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.6699 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.6797 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.6904 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.7002 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.71 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.7197 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.7305 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.7402 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.75 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.7598 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.7695 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.7803 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.79 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.7998 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.8096 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.8203 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.8301 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.8398 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.8496 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.8604 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.8701 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.8799 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.8896 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.9004 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.9102 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.9199 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.9297 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.9404 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.9502 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.96 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.9697 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.9805 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999.9902 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
10000 0.040713426 0.12916647 0.040097177 0.12946899 0.4585 
9999 0.040713426 0.11410462 0.040161379 0.11423565 0.47575 
9999.0098 0.040713426 0.11410462 0.040161379 0.11423565 0.47575 
9999.0195 0.040713426 0.11410462 0.040161379 0.11423565 0.47575 
9999.0303 0.040713426 0.11410462 0.040161379 0.11423565 0.47575 
9999.04 0.040713426 0.11410462 0.040161379 0.11423565 0.47575 
9999.0498 0.040713426 0.11410462 0.040161379 0.11423565 0.47575 
9999.0596 0.040713426 0.11410462 0.040161379 0.11423565 0.47575 
9999.0703 0.040713426 0.11410462 0.040161379 0.11423565 0.47575 
9999.0801 0.040713426 0.11410462 0.040161379 0.11423565 0.47575 
9999.0898 0.040713426 0.11410462 0.040161379 0.11423565 0.47575 
9999.0996 0.040713426 0.11410462 0.040161379 0.11423565 0.47575 
9999.1104 0.040713426 0.11410462 0.040161379 0.11423565 0.47575 
9999.1201 0.040713426 0.11410462 0.040161379 0.11423565 0.47575 
9999.1299 0.040713426 0.11410462 0.040161379 0.11423565 0.47575 
9999.1396 0.040713426 0.11410462 0.040161379 0.11423565 0.47575 
9999.1504 0.040713426 0.11410462 0.040161379 0.11423565 0.47575 
9999.1602 0.040713426 0.11410462 0.040161379 0.11423565 0.47575 
9999.1699 0.040713426 0.11410462 0.040161379 0.11423565 0.47575 
9999.1797 0.040713426 0.11410462 0.040161379 0.11423565 0.47575 
9999.1904 0.040713426 0.11410462 0.040161379 0.11423565 0.47575 
9999.2002 0.040713426 0.11410462 0.040161379 0.11423565 0.47575 
9999.21 0.040713426 0.11410462 0.040161379 0.11423565 0.47575 
9999.2197 0.040713426 0.11410462 0.040161379 0.11423565 0.47575 
9999.2305 0.040713426 0.11410462 0.040161379 0.11423565 0.47575 
9999.2402 0.040713426 0.11410462 0.040161379 0.11423565 0.47575 
9999.25 0.040713426 0.11410462 0.040161379 0.11423565 0.47575 
9999.2598 0.040713426 0.11410462 0.040161379 0.11423565 0.47575 
9999.2695 0.040713426 0.11410462 0.040161379 0.11423565 0.47575 
9999.2803 0.040713426 0.11410462 0.040161379 0.11423565 0.47575 
9999.29 0.040713426 0.11410462 0.040161379 0.11423565 0.47575 
9999.2998 0.040713426 0.11410462 0.040161379 0.11423565 0.47575 
9999.3096 0.040713426 0.11410462 0.040161379 0.11423565 0.47575 
9999.3203 0.040713426 0.11410462 0.040161379 0.11423565 0.47575 
9999.3301 0.040713426 0.11410462 0.040161379 0.11423565 0.47575 
9999.3398 0.040713426 0.11410462 0.040161379 0.11423565 0.47575 
9999.3496 0.040713426 0.11410462 0.040161379 0.11423565 0.47575 
9999.3604 0.040713426 0.11410462 0.040161379 0.11423565 0.47575 
9999.3701 0.040713426 0.11410462 0.040161379 0.11423565 0.47575 
9999.3799 0.040713426 0.11410462 0.040161379 0.11423565 0.47575 
9999.3896 0.040713426 0.11410462 0.040161379 0.11423565 0.47575 
9999.4004 0.040713426 0.11410462 0.040161379 0.11423565 0.47575 
9999.4102 0.040713426 0.11410462 0.040161379 0.11423565 0.47575 
9999.4199 0.040713426 0.11410462 0.040161379 0.11423565 0.47575 
9999.4297 0.040713426 0.11410462 0.040161379 0.11423565 0.47575 
9999.4404 0.040713426 0.11410462 0.040161379 0.11423565 0.47575 
9999.4502 0.040713426 0.11410462 0.040161379 0.11423565 0.47575 
9999.46 0.040713426 0.11410462 0.040161379 0.11423565 0.47575 
9999.4697 0.040713426 0.11410462 0.040161379 0.11423565 0.47575 
9999.4805 0.040713426 0.11410462 0.040161379 0.11423565 0.47575 
9999.4902 0.040713426 0.11410462 0.040161379 0.11423565 0.47575 
9999.5 0.040713426 0.11410462 0.040161379 0.11423565 0.47575 
9999.5098 0.040713426 0.11410462 0.040161379 0.11423565 0.47575 
9999.5195 0.040713426 0.11410462 0.040161379 0.11423565 0.47575 
9999.5303 0.040713426 0.11410462 0.040161379 0.11423565 0.47575 
9999.54 0.040713426 0.11410462 0.040161379 0.11423565 0.47575 
9999.5498 0.040713426 0.11410462 0.040161379 0.11423565 0.47575 
9999.5596 0.040713426 0.11410462 0.040161379 0.11423565 0.47575 
9999.5703 0.040713426 0.11410462 0.040161379 0.11423565 0.47575 
9999.5801 0.040713426 0.11410462 0.040161379 0.11423565 0.47575 
9999.5898 0.040713426 0.11410462 0.040161379 0.11423565 0.47575 
9999.5996 0.040713426 0.11410462 0.040161379 0.11423565 0.47575 
9999.6104 0.040713426 0.11410462 0.040161379 0.11423565 0.47575 
